Date,target_return_t+1,target_return_t+5,target_return_t+21,supplier_CATL_ret_lag1,supplier_CATL_ret_lag2,supplier_Ganfeng Lithium_ret_lag3,supplier_Ganfeng Lithium_ret_lag4,supplier_Glencore_ret_lag1,supplier_Glencore_ret_lag2,supplier_AGC Inc._ret_lag1,supplier_AGC Inc._ret_lag2,tech_Apple_ret_lag1,tech_Apple_ret_lag2,tech_Google_ret_lag1,tech_Google_ret_lag2,tech_Meta_ret_lag1,tech_Meta_ret_lag2,tech_Microsoft_ret_lag1,tech_Microsoft_ret_lag2,tech_NVIDIA_ret_lag3,comp_Ford_ret_lag1,comp_Ford_ret_lag2,comp_General Motors_ret_lag1,comp_General Motors_ret_lag2,comp_BYD_ret_lag1,comp_BYD_ret_lag2,comp_NIO_ret_lag1,comp_NIO_ret_lag2,supplier_pca_lag1,supplier_pca_lag2,tech_pca_lag1,tech_pca_lag2,comp_pca_lag1,comp_pca_lag2,market_S&P 500_lag1,market_S&P 500_lag2,market_NASDAQ_lag1,market_NASDAQ_lag2,market_Dow Jones_lag1,market_Dow Jones_lag2,market_VIX_lag1,market_VIX_lag2
2020-02-20,0.0017678087791648,-0.2450606549843815,-0.5246550380768846,-0.0220782947765879,0.0162207979907888,0.0568334049167605,0.0088106662137038,0.0257598289815725,-0.0456047757880483,-0.0014461087831707,-0.0071992528857571,0.0143787790054963,-0.0184804159960558,0.0035671845687364,0.0004674692280618,-0.0014242897916257,0.0167605167435945,0.0029949375386997,0.0100915897598906,0.0678498079491457,-0.0074720017351,-0.0049505987977848,0.0147123372550445,-0.0101199156308355,0.0610794391478676,0.0033205648167184,0.07109591553258,0.0079260577833545,-0.2662035121657675,-1.7625083517774125,1.095443075117336,0.302702811533526,1.275632100551597,-0.2657578429610414,0.0046947482842849,-0.0029242139861477,0.0086383963256889,0.0001603527844963,0.0039549184763403,-0.0056588881142531,-0.0308137907540327,0.0807172165026972
2020-02-21,-0.0745949032764651,-0.2586126635927234,-0.5179911033298624,0.0434295516915504,-0.0220782947765879,-0.0745329681945154,0.0568334049167605,-0.0132337193583735,0.0257598289815725,0.0072096338533479,-0.0014461087831707,-0.0103117250244722,0.0143787790054963,-0.0051809892149266,0.0035671845687364,-0.0134703651757491,-0.0014242897916257,-0.0153890400637335,0.0029949375386997,0.0231267443157999,0.0037429410185679,-0.0074720017351,0.0105401409769929,0.0147123372550445,0.1082668753610173,0.0610794391478676,0.0431722442928344,0.07109591553258,0.455962647812721,-0.2662035121657675,-1.261788581549136,1.095443075117336,1.5688724283445348,1.275632100551597,-0.0038228174279975,0.0046947482842849,-0.0067671410520878,0.0086383963256889,-0.0043726612074951,0.0039549184763403,0.0788651854666596,-0.0308137907540327
2020-02-24,-0.0406337396414488,-0.1081446732863302,-0.3943318672787824,-0.0006250128270442,0.0434295516915504,-0.0210532881359058,-0.0745329681945154,-0.0202962693194573,-0.0132337193583735,-0.0028775661152764,0.0072096338533479,-0.0228952350637045,-0.0103117250244722,-0.0223509110081649,-0.0051809892149266,-0.0207182778295749,-0.0134703651757491,-0.0321231127953767,-0.0153890400637335,0.0593364215195919,-0.0175882576824196,0.0037429410185679,-0.0183022176116541,0.0105401409769929,-0.003738333685568,0.1082668753610173,-0.0431722442928344,0.0431722442928344,0.455962647812721,-0.2662035121657675,-2.808598919192134,-1.261788581549136,-1.2315803831656629,1.5688724283445348,-0.0105738092328197,-0.0038228174279975,-0.0180451767925158,-0.0067671410520878,-0.0078186609195825,-0.0043726612074951,0.0932046381756658,0.0788651854666596
2020-02-25,-0.0263904705767898,-0.0680075882867983,-0.3258616224970385,-0.0349373209409254,-0.0006250128270442,0.0015184604634489,-0.0210532881359058,-0.0587460439575247,-0.0202962693194573,-0.0028775661152764,-0.0028775661152764,-0.0486654502147275,-0.0228952350637045,-0.0438188274565836,-0.0223509110081649,-0.0460532513650633,-0.0207182778295749,-0.0440728731345546,-0.0321231127953767,-0.0192496697611705,-0.0414030439006092,-0.0175882576824196,-0.0460663343455019,-0.0183022176116541,-0.063789469859075,-0.003738333685568,-0.0502617865863102,-0.0431722442928344,-0.7708501338036882,0.455962647812721,-4.829182541469679,-2.808598919192134,-2.9329430742998195,-1.2315803831656629,-0.0340880794204407,-0.0105738092328197,-0.0378076761871398,-0.0180451767925158,-0.0362305197816668,-0.0078186609195825,0.3821669489830182,0.0932046381756658
2020-02-26,-0.1281458395846271,-0.0376219388008507,-0.3218284303107979,0.0470583403897567,-0.0349373209409254,-0.0355249974082248,0.0015184604634489,-0.01476204918593,-0.0587460439575247,-0.0426849639324674,-0.0028775661152764,-0.0344591471665967,-0.0486654502147275,-0.0239056194625146,-0.0438188274565836,-0.0198754336191259,-0.0460532513650633,-0.0166392602623771,-0.0440728731345546,-0.0485521061940628,-0.0459541436557704,-0.0414030439006092,-0.0413385577641072,-0.0460663343455019,0.037222472728248,-0.063789469859075,0.1257693794683678,-0.0502617865863102,-0.4122366097088414,-0.7708501338036882,-2.6125462226157223,-4.829182541469679,-0.537499522296935,-2.9329430742998195,-0.0307479043753532,-0.0340880794204407,-0.028117699877271,-0.0378076761871398,-0.0319579119303384,-0.0362305197816668,0.1067578471940069,0.3821669489830182
2020-02-27,-0.0162150478009941,0.0670692043111698,-0.242474182322586,-0.0571473887455837,0.0470583403897567,-0.0190482750118728,-0.0355249974082248,-0.0004797737227858,-0.01476204918593,-0.0121031089879343,-0.0426849639324674,0.0157388598736501,-0.0344591471665967,0.0029890495597046,-0.0239056194625146,0.0021829221576608,-0.0198754336191259,0.0124170853109277,-0.0166392602623771,-0.0733209268903844,-0.0027699650979692,-0.0459541436557704,0.0078433179979632,-0.0413385577641072,0.0038389014124232,0.037222472728248,-0.0137301793278185,0.1257693794683678,-1.9975502146367277,-0.4122366097088414,0.9210269839724432,-2.6125462226157223,0.0007467922628377,-0.537499522296935,-0.00378569732353,-0.0307479043753532,0.0016905823354723,-0.028117699877271,-0.0045807607092449,-0.0319579119303384,-0.0104675533031302,0.1067578471940069
2020-02-28,0.1132203429321523,0.0531295649098322,-0.2482970875976992,-0.0223597937356982,-0.0571473887455837,0.093268618661624,-0.0190482750118728,-0.0452113487744697,-0.0004797737227858,-0.0324855127772844,-0.0121031089879343,-0.0676023513535085,0.0157388598736501,-0.0558432158433974,0.0029890495597046,-0.0385110434330772,0.0021829221576608,-0.073064193706356,0.0124170853109277,-0.0419615291977804,-0.0338539291469289,-0.0027699650979692,-0.0411475767599525,0.0078433179979632,-0.0193431359458202,0.0038389014124232,-0.0471786276834466,-0.0137301793278185,-2.516758473736182,-1.9975502146367277,-5.9177472308847765,0.9210269839724432,-2.263278686879813,0.0007467922628377,-0.0451681363522611,-0.00378569732353,-0.0472298008457024,0.0016905823354723,-0.0451842283088428,-0.0045807607092449,0.3512903869983254,-0.0104675533031302
2020-03-02,0.0025416095259802,-0.1823781431737969,-0.2953390282417987,-0.0969371886257339,-0.0223597937356982,-0.0478417894697027,0.093268618661624,-0.0299718171459255,-0.0452113487744697,-0.0254789765210365,-0.0324855127772844,-0.00058549245909,-0.0676023513535085,0.0183111581888114,-0.0558432158433974,0.0142328214360012,-0.0385110434330772,0.023924262608628,-0.073064193706356,0.0211447655862051,-0.001435554612782,-0.0338539291469289,-0.0068617345012191,-0.0411475767599525,-0.0708081150140584,-0.0193431359458202,-0.00241832090476,-0.0471786276834466,-4.641719379772748,-2.516758473736182,1.944275884256752,-5.9177472308847765,-0.821962730412842,-2.263278686879813,-0.008272463109653,-0.0451681363522611,0.000103846877132,-0.0472298008457024,-0.0139630707686887,-0.0451842283088428,0.0239698812331185,0.3512903869983254
2020-03-03,0.0053520173720666,-0.1343778504308784,-0.3540529500491682,0.0313455038479853,-0.0969371886257339,-0.0232387596598652,-0.0478417894697027,0.0003107155988794,-0.0299718171459255,0.0,-0.0254789765210365,0.0890186800582073,-0.00058549245909,0.0345430080948814,0.0183111581888114,0.020416758110612,0.0142328214360012,0.0644190441953725,0.023924262608628,-0.0572749439861545,0.0339014891921538,-0.001435554612782,0.0297178897819272,-0.0068617345012191,0.0186923121634591,-0.0708081150140584,-0.0048543736892071,-0.00241832090476,1.3004298965256238,-4.641719379772748,4.810235762959106,1.944275884256752,1.487506587524653,-0.821962730412842,0.0450108687694132,-0.008272463109653,0.0439351375635584,0.000103846877132,0.0496703284646483,-0.0139630707686887,-0.1824712266208464,0.0239698812331185
2020-03-04,-0.0333022304450705,-0.1537958425958712,-0.3936357566254725,0.040527766523593,0.0313455038479853,-0.0531098538127717,-0.0232387596598652,-0.0107134059686907,0.0003107155988794,0.0016115784297749,0.0,-0.0322749156156404,0.0890186800582073,-0.0356859395471699,0.0345430080948814,-0.055201891573541,0.020416758110612,-0.0491057321010683,0.0644190441953725,0.0668737459665723,-0.0324659345793718,0.0339014891921538,-0.0290624991741847,0.0297178897819272,0.0203670635346267,0.0186923121634591,-0.0122401014734671,-0.0048543736892071,0.0925022297298473,1.3004298965256238,-4.121023622313554,4.810235762959106,-1.3235858828107343,1.487506587524653,-0.0285104849229145,0.0450108687694132,-0.0304033544148971,0.0439351375635584,-0.0298729642672974,0.0496703284646483,0.0968866991385586,-0.1824712266208464
2020-03-05,-0.0290667048694489,-0.2263367169857751,-0.3374968627228611,-0.0143708504322005,0.040527766523593,0.0562397289575474,-0.0531098538127717,0.0112304708617271,-0.0107134059686907,0.0032155828869193,0.0016115784297749,0.0453412552752273,-0.0322749156156404,0.0322753335095914,-0.0356859395471699,0.0310894636622461,-0.055201891573541,0.0360570462655391,-0.0491057321010683,0.0232765564722411,0.0156586714766902,-0.0324659345793718,0.0325574280345716,-0.0290624991741847,-0.0111504419336497,0.0203670635346267,-0.0479284820495387,-0.0122401014734671,-0.2736678650036849,0.0925022297298473,3.816340338467713,-4.121023622313554,0.5314107022767496,-1.3235858828107343,0.0413363493606331,-0.0285104849229145,0.0377399448054509,-0.0304033544148971,0.0442814288736291,-0.0298729642672974,-0.1406178207099828,0.0968866991385586
2020-03-06,-0.1357252572024996,-0.2229771850214946,-0.2661624941313809,0.0105219802415829,-0.0143708504322005,0.0216391430600871,0.0562397289575474,-0.0351468791473297,0.0112304708617271,0.012759238848511,0.0032155828869193,-0.0329750299966774,0.0453412552752273,-0.0495881032372433,0.0322753335095914,-0.0349703407024236,0.0310894636622461,-0.0254151443414045,0.0360570462655391,-0.0388749492156364,-0.0492139294027724,0.0156586714766902,-0.0342891589092866,0.0325574280345716,0.0091323909096243,-0.0111504419336497,-0.0395308014944163,-0.0479284820495387,-0.7044924291516039,-0.2736678650036849,-3.567655474075684,3.816340338467713,-2.136423248196204,0.5314107022767496,-0.0345107824399811,0.0413363493606331,-0.0314837111215007,0.0377399448054509,-0.036446097670327,0.0442814288736291,0.2139106675047797,-0.1406178207099828
2020-03-09,0.0613980238236631,-0.2679769650004658,-0.1028782455905894,-0.0117754593778492,0.0105219802415829,0.0030534202106057,0.0216391430600871,-0.0703170034945534,-0.0351468791473297,-0.0371308856997665,0.012759238848511,-0.0133689783286967,-0.0329750299966774,-0.0145721045814785,-0.0495881032372433,-0.0222801261215355,-0.0349703407024236,-0.0286745674319237,-0.0254151443414045,0.0676857567080325,-0.0377975034273093,-0.0492139294027724,-0.0479765327144354,-0.0342891589092866,-0.0276514939114085,0.0091323909096243,-0.0467760859206853,-0.0395308014944163,-3.299272882878321,-0.7044924291516039,-2.094092051370808,-3.567655474075684,-2.567978866431447,-2.136423248196204,-0.0172009436523861,-0.0345107824399811,-0.0188255242307837,-0.0314837111215007,-0.0098681103520492,-0.036446097670327,0.0569059784181775,0.2139106675047797
2020-03-10,-0.0172004526705585,-0.3333643082050573,-0.1495204052435373,-0.0716988989876258,-0.0117754593778492,-0.0293911957341887,0.0030534202106057,-0.1315801163250761,-0.0703170034945534,-0.059289155049803,-0.0371308856997665,-0.082395171606035,-0.0133689783286967,-0.0636877947897294,-0.0145721045814785,-0.0661411792787767,-0.0222801261215355,-0.0701782843571221,-0.0286745674319237,-0.0402346852215283,-0.0953099309154772,-0.0377975034273093,-0.1501503514525596,-0.0479765327144354,-0.0878613639407881,-0.0276514939114085,-0.0760600368728358,-0.0467760859206853,-7.789191047047138,-3.299272882878321,-7.043917992856378,-2.094092051370808,-6.873995496983887,-2.567978866431447,-0.0790104129403714,-0.0172009436523861,-0.0756658256019237,-0.0188255242307837,-0.0810552064697617,-0.0098681103520492,0.2612264777050173,0.0569059784181775
2020-03-11,-0.116172423011135,-0.4304590059900002,-0.0965422777554583,0.0504321341600299,-0.0716988989876258,-0.0142294558708701,-0.0293911957341887,0.01818244461663,-0.1315801163250761,0.0066096367961356,-0.059289155049803,0.0695464073310482,-0.082395171606035,0.0476853535442401,-0.0636877947897294,0.0499974259594137,-0.0661411792787767,0.0661471231326953,-0.0701782843571221,-0.0268870490406641,0.0592279257062692,-0.0953099309154772,0.0938732344080277,-0.1501503514525596,0.0090293673780277,-0.0878613639407881,0.0618754153129119,-0.0760600368728358,2.176232963190293,-7.789191047047138,5.641513875400339,-7.043917992856378,3.9904314324629855,-6.873995496983887,0.0482150524258591,-0.0790104129403714,0.0483151971902005,-0.0756658256019237,0.0477750033506724,-0.0810552064697617,-0.1409561910665192,0.2612264777050173
2020-03-12,-0.0248505535904755,-0.2371064096409254,0.1612702360406523,0.0019197841525781,0.0504321341600299,-0.0951509623897526,-0.0142294558708701,-0.0121715433237522,0.01818244461663,-0.0157262009690471,0.0066096367961356,-0.0353479583636367,0.0695464073310482,-0.0517155923339664,0.0476853535442401,-0.0456411019764508,0.0499974259594137,-0.0463603250105356,0.0661471231326953,-0.0805938948017667,-0.0592279257062691,0.0592279257062692,-0.0421749355712291,0.0938732344080277,-0.0124366706118773,0.0090293673780277,-0.052798205674562,0.0618754153129119,-1.035104181048603,2.176232963190293,-4.566157866873527,5.641513875400339,-2.82626012527329,3.9904314324629855,-0.0501028928086054,0.0482150524258591,-0.0481429463991327,0.0483151971902005,-0.0603393960836549,0.0477750033506724,0.1306202268563037,-0.1409561910665192
2020-03-13,-0.1857780645558401,-0.2178661465022526,0.2986901223579032,-0.0474981837046661,0.0019197841525781,0.0361174744761571,-0.0951509623897526,-0.188699426263079,-0.0121715433237522,-0.0490897425519357,-0.0157262009690471,-0.1039778850575902,-0.0353479583636367,-0.0856084857542341,-0.0517155923339664,-0.0972093455793516,-0.0456411019764508,-0.099641501193189,-0.0463603250105356,0.0617742181816027,-0.0978561600268846,-0.0592279257062691,-0.1208648144359557,-0.0421749355712291,-0.0525513822633618,-0.0124366706118773,-0.0589317217061512,-0.052798205674562,-6.750714680095545,-1.035104181048603,-9.822385967268028,-4.566157866873527,-5.823916655503869,-2.82626012527329,-0.0999448524024735,-0.0501028928086054,-0.0990987648423259,-0.0481429463991327,-0.105232185331244,-0.0603393960836549,0.3366047362470645,0.1306202268563037
2020-03-16,-0.033410463808802,-0.024220889202359,0.6398095076960342,-0.0183435914434128,-0.0474981837046661,0.0,0.0361174744761571,0.06516743574417,-0.188699426263079,-0.0481242078417408,-0.0490897425519357,0.1131573251329496,-0.1039778850575902,0.0883876300367643,-0.0856084857542341,0.0974441560737542,-0.0972093455793516,0.1329290252268483,-0.099641501193189,-0.0575865847162184,0.0510130646086813,-0.0978561600268846,0.0699762168171739,-0.1208648144359557,0.0071685816964247,-0.0525513822633618,-0.0064103486547584,-0.0589317217061512,-2.062606089070791,-6.750714680095545,10.435565205684313,-9.822385967268028,2.6569053320693063,-5.823916655503869,0.0888084069492359,-0.0999448524024735,0.0893469639619179,-0.0990987648423259,0.0895018358505465,-0.105232185331244,-0.2662275386386179,0.3366047362470645
2020-03-17,-0.1603440409986845,0.1738726492327378,0.732240841999976,-0.1010702796641789,-0.0183435914434128,-0.0663419843678034,0.0,-0.0372413459355611,0.06516743574417,-0.031548521275834,-0.0481242078417408,-0.1377079879967145,0.1131573251329496,-0.1236845732697925,0.0883876300367643,-0.1537689899880508,0.0974441560737542,-0.1594535184201946,0.1329290252268483,-0.1305277023234269,-0.1166734026093496,0.0510130646086813,-0.1626854593181224,0.0699762168171739,-0.0563186019641961,0.0071685816964247,-0.056213091646565,-0.0064103486547584,-6.732191810300531,-2.062606089070791,-14.653867336146137,10.435565205684313,-7.181959926558434,2.6569053320693063,-0.1276521974728174,0.0888084069492359,-0.1314915464135495,0.0893469639619179,-0.1384181190449132,0.0895018358505465,0.357591001426042,-0.2662275386386179
2020-03-18,0.1838768421567878,0.4928575807445756,1.0870661200292675,-0.0095306412977706,-0.1010702796641789,0.0143370830374273,-0.0663419843678034,0.0539060335187322,-0.0372413459355611,-0.0032101755743781,-0.031548521275834,0.043030977905171,-0.1377079879967145,0.0411366570560176,-0.1236845732697925,0.0230860693365699,-0.1537689899880508,0.0791221550740974,-0.1594535184201946,0.1074199675112734,0.0,-0.1166734026093496,-0.0329169503887214,-0.1626854593181224,0.0,-0.0563186019641961,-0.0136988309355821,-0.056213091646565,0.7876213031619076,-6.732191810300531,5.3375930152296975,-14.653867336146137,-0.8917348942326574,-7.181959926558434,0.0582263126356917,-0.1276521974728174,0.0604410034650469,-0.1314915464135495,0.0506487742611039,-0.1384181190449132,-0.0855502289874264,0.357591001426042
2020-03-19,-0.0002571736151377,0.23505755396983,0.745299774183636,-0.005268124574941,-0.0095306412977706,-0.1577157174253763,0.0143370830374273,-0.0679269650586485,0.0539060335187322,0.0084049838652727,-0.0032101755743781,-0.0247845786267689,0.043030977905171,-0.0243262645216563,0.0411366570560176,-0.0166006093347843,0.0230860693365699,-0.0430077806352594,0.0791221550740974,-0.203979335769806,-0.1073585216272981,0.0,-0.1902267418492478,-0.0329169503887214,-0.093674137267762,0.0,-0.1768194850531926,-0.0136988309355821,-2.402671735444664,0.7876213031619076,-3.3591543323417263,5.3375930152296975,-8.97430687478964,-0.8917348942326574,-0.0532222723320802,0.0582263126356917,-0.0481697448834397,0.0604410034650469,-0.0650974220898891,0.0506487742611039,0.0070884161852661,-0.0855502289874264
2020-03-20,0.0158117470642444,0.2030968884494191,0.6062498289362219,-0.0188335570110286,-0.005268124574941,0.0388201331895357,-0.1577157174253763,-0.0943019273512085,-0.0679269650586485,-0.068025264541795,0.0084049838652727,-0.0076916747472074,-0.0247845786267689,0.0185945651088479,-0.0243262645216563,0.041126723537634,-0.0166006093347843,0.0163193774804053,-0.0430077806352594,0.1009872195454022,-0.0066888371199873,-0.1073585216272981,0.0527506461521127,-0.1902267418492478,-0.0280523323268584,-0.093674137267762,-0.0207907490567548,-0.1768194850531926,-2.402671735444664,0.7876213031619076,1.7775793236776454,-3.3591543323417263,0.6039984791245369,-8.97430687478964,0.004696760970401,-0.0532222723320802,0.0227358394355274,-0.0481697448834397,0.0094168162617718,-0.0650974220898891,-0.0599707734406658,0.0070884161852661
